Uid,Pid,Time
1061,1751,2012-08-16 16:57
623,3519,2012-08-16 16:58
666,2608,2012-08-16 17:14
946,2693,2012-08-16 17:14
388,2471,2012-08-16 17:15
173,3604,2012-08-16 17:16
114,2763,2012-08-16 17:16
635,1314,2012-08-16 17:16
68,1197,2012-08-16 17:17
255,281,2012-08-16 17:20
486,107,2012-08-16 17:21
287,2820,2012-08-16 17:22
276,3974,2012-08-16 17:23
275,4296,2012-08-16 17:23
486,615,2012-08-16 17:31
260,3423,2012-08-16 17:31
12,2557,2012-08-16 17:32
30,1282,2012-08-16 17:32
255,2559,2012-08-16 17:32
116,1841,2012-08-16 17:33
755,1514,2012-08-16 17:33
1001,4116,2012-08-16 17:33
483,837,2012-08-16 17:35
1078,3685,2012-08-16 17:36
724,401,2012-08-16 17:37
504,2463,2012-08-16 17:38
738,3139,2012-08-16 17:44
738,3127,2012-08-16 17:44
738,1460,2012-08-16 17:45
623,2608,2012-08-16 17:47
845,4523,2012-08-16 17:47
757,879,2012-08-16 17:49
760,1607,2012-08-16 17:55
1061,1182,2012-08-16 17:55
760,842,2012-08-16 17:57
275,623,2012-08-16 17:57
360,5068,2012-08-16 17:58
994,320,2012-08-16 18:00
181,1898,2012-08-16 18:01
662,1943,2012-08-16 18:03
125,3901,2012-08-16 18:04
275,3703,2012-08-16 18:04
93,123,2012-08-16 18:06
994,1952,2012-08-16 18:06
621,3676,2012-08-16 18:08
738,3607,2012-08-16 18:09
377,4877,2012-08-16 18:11
610,880,2012-08-16 18:11
512,2443,2012-08-16 18:12
224,766,2012-08-16 18:14
502,2895,2012-08-16 18:15
820,2732,2012-08-16 18:17
268,3597,2012-08-16 18:18
81,2025,2012-08-16 18:20
738,4762,2012-08-16 18:21
336,682,2012-08-16 18:22
109,2755,2012-08-16 18:23
720,3774,2012-08-16 18:25
702,1617,2012-08-16 18:28
220,3519,2012-08-16 18:28
255,2229,2012-08-16 18:29
249,611,2012-08-16 18:29
300,2808,2012-08-16 18:30
467,1097,2012-08-16 18:33
820,3561,2012-08-16 18:34
486,1020,2012-08-16 18:34
582,4813,2012-08-16 18:37
459,493,2012-08-16 18:38
278,4237,2012-08-16 18:38
504,557,2012-08-16 18:38
911,1278,2012-08-16 18:38
328,3517,2012-08-16 18:38
820,3589,2012-08-16 18:38
287,5064,2012-08-16 18:41
1048,2248,2012-08-16 18:42
287,4308,2012-08-16 18:42
272,4980,2012-08-16 18:43
287,3246,2012-08-16 18:43
616,546,2012-08-16 18:43
637,3155,2012-08-16 18:45
289,649,2012-08-16 18:48
287,1440,2012-08-16 18:50
467,486,2012-08-16 18:50
412,2769,2012-08-16 18:51
107,4291,2012-08-16 18:52
672,4934,2012-08-16 18:52
813,142,2012-08-16 18:52
256,1820,2012-08-16 18:57
294,3678,2012-08-16 18:59
103,2631,2012-08-16 19:00
710,4760,2012-08-16 19:00
375,4548,2012-08-16 19:03
320,4873,2012-08-16 19:04
326,242,2012-08-16 19:06
312,2000,2012-08-16 19:09
1023,1854,2012-08-16 19:09
117,1647,2012-08-16 19:12
570,5124,2012-08-16 19:12
495,2765,2012-08-16 19:13
265,686,2012-08-16 19:14
672,5134,2012-08-16 19:14
109,429,2012-08-16 19:14
1058,2445,2012-08-16 19:16
1051,1807,2012-08-16 19:16
550,2188,2012-08-16 19:17
608,5047,2012-08-16 19:17
550,3420,2012-08-16 19:17
419,4905,2012-08-16 19:19
291,3261,2012-08-16 19:20
571,2633,2012-08-16 19:21
291,4393,2012-08-16 19:21
48,4942,2012-08-16 19:22
546,3884,2012-08-16 19:23
672,2876,2012-08-16 19:26
491,3968,2012-08-16 19:27
256,1820,2012-08-16 19:29
470,3985,2012-08-16 19:29
340,1812,2012-08-16 19:32
71,2153,2012-08-16 19:32
916,3382,2012-08-16 19:35
1014,3089,2012-08-16 19:36
93,360,2012-08-16 19:36
1020,657,2012-08-16 19:36
723,1779,2012-08-16 19:37
112,1575,2012-08-16 19:39
372,1436,2012-08-16 19:40
573,4189,2012-08-16 19:43
274,4103,2012-08-16 19:44
272,309,2012-08-16 19:45
845,243,2012-08-16 19:46
684,3658,2012-08-16 19:48
705,3696,2012-08-16 19:48
911,1197,2012-08-16 19:50
432,3481,2012-08-16 19:51
735,1514,2012-08-16 19:52
23,2769,2012-08-16 19:53
520,2984,2012-08-16 19:54
336,2128,2012-08-16 19:58
889,3597,2012-08-16 19:58
991,667,2012-08-16 19:58
573,466,2012-08-16 20:00
573,2955,2012-08-16 20:00
203,3812,2012-08-16 20:00
520,5135,2012-08-16 20:02
998,352,2012-08-16 20:03
272,3607,2012-08-16 20:03
557,763,2012-08-16 20:05
271,4139,2012-08-16 20:06
650,4245,2012-08-16 20:07
182,3760,2012-08-16 20:08
760,486,2012-08-16 20:09
760,2194,2012-08-16 20:10
462,4242,2012-08-16 20:11
728,4255,2012-08-16 20:13
462,2073,2012-08-16 20:13
532,547,2012-08-16 20:15
520,2200,2012-08-16 20:17
680,3803,2012-08-16 20:17
728,3663,2012-08-16 20:18
520,2389,2012-08-16 20:18
495,2246,2012-08-16 20:19
107,1461,2012-08-16 20:21
464,4692,2012-08-16 20:21
730,3757,2012-08-16 20:23
813,3403,2012-08-16 20:24
830,3909,2012-08-16 20:24
267,2141,2012-08-16 20:27
993,902,2012-08-16 20:28
813,3793,2012-08-16 20:31
249,611,2012-08-16 20:32
979,3583,2012-08-16 20:36
467,3394,2012-08-16 20:37
52,123,2012-08-16 20:39
13,5018,2012-08-16 20:40
127,4757,2012-08-16 20:40
905,345,2012-08-16 20:41
905,3659,2012-08-16 20:41
613,1460,2012-08-16 20:43
200,1822,2012-08-16 20:45
563,3864,2012-08-16 20:45
712,4742,2012-08-16 20:45
971,1814,2012-08-16 20:47
467,685,2012-08-16 20:48
1033,2588,2012-08-16 20:48
1078,4353,2012-08-16 20:49
637,1814,2012-08-16 20:53
351,714,2012-08-16 20:54
312,2014,2012-08-16 20:55
853,123,2012-08-16 20:57
546,2925,2012-08-16 20:58
467,3116,2012-08-16 20:59
410,2614,2012-08-16 21:00
497,419,2012-08-16 21:06
862,2622,2012-08-16 21:07
995,1547,2012-08-16 21:09
873,558,2012-08-16 21:13
735,3978,2012-08-16 21:20
144,584,2012-08-16 21:20
292,3695,2012-08-16 21:23
876,3647,2012-08-16 21:23
833,4514,2012-08-16 21:31
81,2231,2012-08-16 21:37
712,4742,2012-08-16 21:38
486,1020,2012-08-16 21:38
709,3417,2012-08-16 21:38
971,3462,2012-08-16 21:41
796,820,2012-08-16 21:42
825,1267,2012-08-16 21:43
702,4137,2012-08-16 21:46
936,2794,2012-08-16 21:48
991,1225,2012-08-16 21:51
754,1084,2012-08-16 21:51
364,4793,2012-08-16 21:51
857,2095,2012-08-16 21:53
889,787,2012-08-16 21:56
450,4274,2012-08-16 21:57
702,4137,2012-08-16 21:59
995,89,2012-08-16 22:00
995,5109,2012-08-16 22:00
655,398,2012-08-16 22:04
776,478,2012-08-16 22:04
114,2763,2012-08-16 22:09
867,3,2012-08-16 22:09
790,295,2012-08-16 22:10
388,1400,2012-08-16 22:12
336,4127,2012-08-16 22:16
615,1172,2012-08-16 22:16
612,2343,2012-08-16 22:21
377,4079,2012-08-16 22:21
79,493,2012-08-16 22:22
412,3941,2012-08-16 22:23
351,1521,2012-08-17 09:04
351,1414,2012-08-17 09:25
994,1593,2012-08-17 10:09
994,2442,2012-08-17 10:10
357,1334,2012-08-17 10:10
650,516,2012-08-17 10:13
62,2913,2012-08-17 10:14
936,4486,2012-08-17 10:14
35,3251,2012-08-17 10:15
436,3228,2012-08-17 10:15
1061,1714,2012-08-17 10:16
8,3988,2012-08-17 10:19
816,4623,2012-08-17 10:22
255,2136,2012-08-17 10:22
87,664,2012-08-17 10:24
832,4374,2012-08-17 10:27
530,1922,2012-08-17 10:31
114,1688,2012-08-17 10:33
424,3440,2012-08-17 10:33
177,263,2012-08-17 10:34
240,1876,2012-08-17 10:35
905,1460,2012-08-17 10:35
600,3019,2012-08-17 10:36
169,458,2012-08-17 10:37
931,4802,2012-08-17 10:38
481,1145,2012-08-17 10:39
114,1688,2012-08-17 10:40
760,4986,2012-08-17 10:41
760,1753,2012-08-17 10:41
760,842,2012-08-17 10:42
760,2527,2012-08-17 10:42
240,3048,2012-08-17 10:43
784,235,2012-08-17 10:47
260,990,2012-08-17 10:48
645,46,2012-08-17 10:50
852,2168,2012-08-17 10:53
83,1341,2012-08-17 10:53
349,3096,2012-08-17 10:57
13,2969,2012-08-17 10:59
700,381,2012-08-17 11:03
971,1695,2012-08-17 11:04
340,1271,2012-08-17 11:06
255,2229,2012-08-17 11:09
114,813,2012-08-17 11:09
566,4916,2012-08-17 11:11
825,894,2012-08-17 11:11
365,3542,2012-08-17 11:11
431,2534,2012-08-17 11:15
746,4653,2012-08-17 11:16
566,4916,2012-08-17 11:18
994,3806,2012-08-17 11:18
994,2040,2012-08-17 11:19
365,3542,2012-08-17 11:19
9,2613,2012-08-17 11:20
604,2507,2012-08-17 11:21
510,4358,2012-08-17 11:21
586,704,2012-08-17 11:22
677,2723,2012-08-17 11:27
114,4260,2012-08-17 11:27
971,4794,2012-08-17 11:35
660,4103,2012-08-17 11:35
240,971,2012-08-17 11:36
166,2027,2012-08-17 11:37
114,2763,2012-08-17 11:37
520,4315,2012-08-17 11:37
520,4458,2012-08-17 11:39
21,3346,2012-08-17 11:41
240,2162,2012-08-17 11:45
760,346,2012-08-17 11:48
760,2670,2012-08-17 11:48
946,2693,2012-08-17 11:48
109,429,2012-08-17 11:49
466,4054,2012-08-17 11:49
163,3148,2012-08-17 11:49
760,2024,2012-08-17 11:50
1061,1714,2012-08-17 11:51
355,1086,2012-08-17 11:53
784,3132,2012-08-17 11:54
365,547,2012-08-17 11:57
84,3712,2012-08-17 12:00
882,1191,2012-08-17 12:00
533,2994,2012-08-17 12:02
33,3665,2012-08-17 12:02
566,3906,2012-08-17 12:02
340,3935,2012-08-17 12:03
389,3124,2012-08-17 12:05
616,1307,2012-08-17 12:06
300,2808,2012-08-17 12:06
256,201,2012-08-17 12:08
446,2101,2012-08-17 12:11
197,1984,2012-08-17 12:11
336,826,2012-08-17 12:12
1015,2972,2012-08-17 12:17
1014,937,2012-08-17 12:21
115,878,2012-08-17 12:21
486,1374,2012-08-17 12:24
375,652,2012-08-17 12:27
819,4142,2012-08-17 12:27
240,2286,2012-08-17 12:27
459,2272,2012-08-17 12:28
336,3468,2012-08-17 12:29
449,3065,2012-08-17 12:29
1078,2077,2012-08-17 12:29
250,2950,2012-08-17 12:30
982,2201,2012-08-17 12:35
177,3973,2012-08-17 12:36
148,4467,2012-08-17 12:36
844,2997,2012-08-17 12:37
499,2358,2012-08-17 12:44
922,2110,2012-08-17 12:44
520,4263,2012-08-17 12:46
385,4979,2012-08-17 12:47
671,3570,2012-08-17 12:47
520,2741,2012-08-17 12:48
634,2545,2012-08-17 12:49
520,3241,2012-08-17 12:52
546,2935,2012-08-17 12:57
510,4358,2012-08-17 12:58
989,547,2012-08-17 13:00
301,2663,2012-08-17 13:00
650,4281,2012-08-17 13:01
673,4141,2012-08-17 13:01
467,3508,2012-08-17 13:06
503,4919,2012-08-17 13:08
535,4551,2012-08-17 13:10
889,85,2012-08-17 13:11
261,5122,2012-08-17 13:12
34,2977,2012-08-17 13:13
269,496,2012-08-17 13:13
798,3928,2012-08-17 13:14
798,3928,2012-08-17 13:14
648,860,2012-08-17 13:18
989,5008,2012-08-17 13:20
467,4766,2012-08-17 13:20
38,603,2012-08-17 13:23
847,4766,2012-08-17 13:23
804,1174,2012-08-17 13:24
804,405,2012-08-17 13:27
804,4299,2012-08-17 13:27
989,2444,2012-08-17 13:30
283,415,2012-08-17 13:30
467,2961,2012-08-17 13:31
804,1375,2012-08-17 13:31
520,1457,2012-08-17 13:33
503,3316,2012-08-17 13:33
520,4421,2012-08-17 13:34
198,379,2012-08-17 13:34
568,2904,2012-08-17 13:34
568,1411,2012-08-17 13:35
240,1596,2012-08-17 13:36
820,3909,2012-08-17 13:36
255,2700,2012-08-17 13:39
989,2062,2012-08-17 13:40
389,2025,2012-08-17 13:40
700,170,2012-08-17 13:42
226,4309,2012-08-17 13:44
531,1716,2012-08-17 14:23
431,2629,2012-08-17 14:24
328,1450,2012-08-17 14:26
827,4067,2012-08-17 14:26
332,3060,2012-08-17 14:35
294,5128,2012-08-17 14:37
266,4012,2012-08-17 14:38
266,3812,2012-08-17 14:40
376,99,2012-08-17 14:42
713,1320,2012-08-17 14:42
669,2829,2012-08-17 14:45
630,4005,2012-08-17 14:47
61,3676,2012-08-17 14:48
1015,383,2012-08-17 14:50
911,1197,2012-08-17 14:51
971,3537,2012-08-17 14:57
822,2399,2012-08-17 15:01
336,2987,2012-08-17 15:03
954,4992,2012-08-17 15:05
65,3015,2012-08-17 15:06
974,1034,2012-08-17 15:07
522,1575,2012-08-17 15:07
933,1197,2012-08-17 15:09
804,2941,2012-08-17 15:11
911,3461,2012-08-17 15:11
862,1651,2012-08-17 15:11
682,3854,2012-08-17 15:14
497,2280,2012-08-17 15:14
182,1542,2012-08-17 15:15
126,3021,2012-08-17 15:18
432,592,2012-08-17 15:24
641,4879,2012-08-17 15:25
926,4519,2012-08-17 15:27
156,962,2012-08-17 15:30
391,4654,2012-08-17 15:32
1078,3519,2012-08-17 15:33
49,441,2012-08-17 15:34
902,2922,2012-08-17 15:37
148,1412,2012-08-17 15:37
1014,1591,2012-08-17 15:37
852,2615,2012-08-17 15:44
47,5030,2012-08-17 15:45
444,4242,2012-08-17 15:47
874,1076,2012-08-17 15:49
83,2280,2012-08-17 15:57
147,1460,2012-08-17 15:57
911,4751,2012-08-17 15:57
148,1383,2012-08-17 15:58
63,1917,2012-08-17 15:59
131,2805,2012-08-17 16:00
641,1001,2012-08-17 16:00
746,4076,2012-08-17 16:03
1078,284,2012-08-17 16:04
812,442,2012-08-17 16:10
389,3,2012-08-17 16:11
813,4897,2012-08-17 16:18
971,3462,2012-08-17 16:19
495,1943,2012-08-17 16:20
560,3671,2012-08-17 16:29
616,91,2012-08-17 16:30
926,146,2012-08-17 16:33
851,2351,2012-08-17 16:33
114,2216,2012-08-17 16:33
109,3705,2012-08-17 16:35
995,3081,2012-08-17 16:35
492,711,2012-08-17 16:36
486,354,2012-08-17 16:37
114,1254,2012-08-17 16:40
109,3361,2012-08-17 16:44
453,864,2012-08-17 16:45
932,4231,2012-08-17 16:47
813,2746,2012-08-17 16:47
522,2016,2012-08-17 16:48
109,3361,2012-08-17 16:50
148,1019,2012-08-17 16:51
251,4113,2012-08-17 16:53
528,2365,2012-08-17 16:53
12,2148,2012-08-17 16:56
628,5084,2012-08-17 16:56
502,3519,2012-08-17 16:58
497,495,2012-08-17 17:00
796,672,2012-08-17 17:02
109,3911,2012-08-17 17:03
813,3942,2012-08-17 17:07
820,2137,2012-08-17 17:09
615,4010,2012-08-17 17:11
615,4960,2012-08-17 17:11
918,3519,2012-08-17 17:13
340,1812,2012-08-17 17:14
630,1051,2012-08-17 17:14
627,1668,2012-08-17 17:15
731,284,2012-08-17 17:15
287,2820,2012-08-17 17:16
114,4007,2012-08-17 17:19
115,3959,2012-08-17 17:19
567,649,2012-08-17 17:19
128,374,2012-08-17 17:21
615,4561,2012-08-17 17:21
926,1502,2012-08-17 17:23
796,1668,2012-08-17 17:23
266,4489,2012-08-17 17:24
554,414,2012-08-17 17:26
336,4724,2012-08-17 17:26
486,615,2012-08-17 17:27
181,1877,2012-08-17 17:31
911,2204,2012-08-17 17:32
615,910,2012-08-17 17:32
424,3519,2012-08-17 17:33
829,1971,2012-08-17 17:35
246,4282,2012-08-17 17:35
738,1460,2012-08-17 17:35
666,2608,2012-08-17 17:35
738,3127,2012-08-17 17:36
738,3139,2012-08-17 17:36
594,603,2012-08-17 17:37
1031,22,2012-08-17 17:38
115,878,2012-08-17 17:39
623,2608,2012-08-17 17:39
1075,2513,2012-08-17 17:40
655,3792,2012-08-17 17:44
252,3623,2012-08-17 17:54
35,2007,2012-08-17 17:56
459,38,2012-08-17 17:56
666,4331,2012-08-17 18:01
1039,3519,2012-08-17 18:02
300,4766,2012-08-17 18:04
1041,2559,2012-08-17 18:09
820,1051,2012-08-17 18:09
690,4820,2012-08-17 18:10
491,3968,2012-08-17 18:11
274,548,2012-08-17 18:12
813,1675,2012-08-17 18:15
349,5071,2012-08-17 18:17
616,4182,2012-08-17 18:18
738,4762,2012-08-17 18:19
208,3292,2012-08-17 18:20
813,142,2012-08-17 18:22
1001,92,2012-08-17 18:23
738,4317,2012-08-17 18:24
827,261,2012-08-17 18:27
650,3722,2012-08-17 18:27
594,4180,2012-08-17 18:31
413,3367,2012-08-17 18:32
728,4135,2012-08-17 18:36
664,2608,2012-08-17 18:37
12,311,2012-08-17 18:38
586,2951,2012-08-17 18:38
665,3812,2012-08-17 18:39
12,311,2012-08-17 18:39
128,2691,2012-08-17 18:41
876,4489,2012-08-17 18:43
795,4489,2012-08-17 18:43
197,3446,2012-08-17 18:44
813,4664,2012-08-17 18:49
664,1530,2012-08-17 18:52
546,2925,2012-08-17 18:53
936,1528,2012-08-17 18:54
813,1749,2012-08-17 18:55
353,1854,2012-08-17 18:55
255,2559,2012-08-17 18:57
673,1460,2012-08-17 18:58
246,3765,2012-08-17 18:58
685,4489,2012-08-17 18:58
911,1930,2012-08-17 19:00
650,1087,2012-08-17 19:00
672,5134,2012-08-17 19:03
825,4745,2012-08-17 19:03
1074,4563,2012-08-17 19:07
413,1337,2012-08-17 19:08
833,4784,2012-08-17 19:09
672,3562,2012-08-17 19:10
156,4089,2012-08-17 19:12
666,4777,2012-08-17 19:12
570,2615,2012-08-17 19:13
522,2665,2012-08-17 19:14
133,2875,2012-08-17 19:14
348,3287,2012-08-17 19:14
563,2860,2012-08-17 19:15
61,4383,2012-08-17 19:18
952,4082,2012-08-17 19:19
255,157,2012-08-17 19:23
659,3642,2012-08-17 19:24
830,670,2012-08-17 19:26
530,4441,2012-08-17 19:26
554,2632,2012-08-17 19:28
686,2974,2012-08-17 19:28
553,3117,2012-08-17 19:28
570,360,2012-08-17 19:29
1073,4995,2012-08-17 19:31
746,2441,2012-08-17 19:31
192,4950,2012-08-17 19:33
156,4489,2012-08-17 19:35
281,233,2012-08-17 19:36
613,3318,2012-08-17 19:37
170,2578,2012-08-17 19:37
179,619,2012-08-17 19:38
112,3903,2012-08-17 19:40
772,4202,2012-08-17 19:40
410,2855,2012-08-17 19:42
730,3757,2012-08-17 19:42
230,5127,2012-08-17 19:43
527,1902,2012-08-17 19:45
68,4425,2012-08-17 19:45
416,348,2012-08-17 19:50
728,4135,2012-08-17 19:52
930,1980,2012-08-17 19:53
265,2046,2012-08-17 19:55
161,3687,2012-08-17 19:58
713,4918,2012-08-17 19:58
748,2423,2012-08-17 19:59
51,3308,2012-08-17 20:00
422,2223,2012-08-17 20:01
520,305,2012-08-17 20:02
721,444,2012-08-17 20:02
520,458,2012-08-17 20:02
294,1181,2012-08-17 20:02
294,1856,2012-08-17 20:04
101,1496,2012-08-17 20:06
351,1727,2012-08-17 20:06
863,4656,2012-08-17 20:06
423,4489,2012-08-17 20:08
820,3059,2012-08-17 20:08
38,978,2012-08-17 20:09
520,2984,2012-08-17 20:12
520,1643,2012-08-17 20:13
533,5026,2012-08-17 20:16
262,3884,2012-08-17 20:16
533,1971,2012-08-17 20:16
946,2693,2012-08-17 20:17
677,2612,2012-08-17 20:17
549,2004,2012-08-17 20:17
690,1289,2012-08-17 20:21
81,2025,2012-08-17 20:21
710,14,2012-08-17 20:24
662,1943,2012-08-17 20:24
520,5135,2012-08-17 20:25
520,2200,2012-08-17 20:26
355,2788,2012-08-17 20:27
351,4085,2012-08-17 20:27
300,2838,2012-08-17 20:28
689,2173,2012-08-17 20:29
628,4070,2012-08-17 20:30
784,2651,2012-08-17 20:32
294,1819,2012-08-17 20:32
267,2141,2012-08-17 20:35
608,521,2012-08-17 20:37
520,3590,2012-08-17 20:39
520,2774,2012-08-17 20:40
913,3046,2012-08-17 20:40
920,3155,2012-08-17 20:40
347,4659,2012-08-17 20:42
571,3532,2012-08-17 20:45
728,2673,2012-08-17 20:46
728,2068,2012-08-17 20:48
822,4349,2012-08-17 20:49
294,3461,2012-08-17 20:53
214,2819,2012-08-17 20:55
931,2954,2012-08-17 20:56
294,1197,2012-08-17 20:57
230,3116,2012-08-17 21:00
388,1637,2012-08-17 21:01
520,1539,2012-08-17 21:01
90,4507,2012-08-17 21:02
283,1165,2012-08-17 21:03
997,441,2012-08-17 21:05
755,1514,2012-08-17 21:07
755,3415,2012-08-17 21:07
512,1659,2012-08-17 21:13
997,2439,2012-08-17 21:22
433,2950,2012-08-17 21:22
936,2733,2012-08-17 21:22
294,1785,2012-08-17 21:25
993,2208,2012-08-17 21:27
178,783,2012-08-17 21:33
190,3884,2012-08-17 21:33
912,2239,2012-08-17 21:37
986,1646,2012-08-17 21:42
332,2233,2012-08-17 21:42
659,11,2012-08-17 21:45
575,888,2012-08-17 21:49
784,922,2012-08-17 21:50
486,2836,2012-08-17 21:53
117,1647,2012-08-17 21:57
924,2409,2012-08-17 21:59
830,36,2012-08-17 22:00
336,513,2012-08-17 22:01
384,1109,2012-08-17 22:02
1036,3453,2012-08-17 22:06
480,3766,2012-08-17 22:06
11,2856,2012-08-17 22:06
994,2442,2012-08-17 22:07
480,3306,2012-08-17 22:10
737,79,2012-08-17 22:11
107,1461,2012-08-17 22:11
332,2073,2012-08-17 22:14
469,2950,2012-08-17 22:15
426,2570,2012-08-17 22:18
22,4948,2012-08-17 22:21
421,565,2012-08-17 22:21
421,1713,2012-08-17 22:21
481,1631,2012-08-17 22:25
558,1680,2012-08-17 22:26
606,4182,2012-08-17 22:26
38,4630,2012-08-17 22:27
1068,3519,2012-08-17 22:28
563,4987,2012-08-17 22:30
1040,2392,2012-08-17 22:30
998,3326,2012-08-17 22:31
432,4998,2012-08-17 22:32
498,2552,2012-08-17 22:32
832,4374,2012-08-17 22:32
981,2246,2012-08-17 22:36
862,2636,2012-08-17 22:37
911,1278,2012-08-17 22:37
873,3135,2012-08-17 22:40
871,1427,2012-08-17 22:43
336,585,2012-08-17 22:44
1068,2557,2012-08-17 22:44
1068,3479,2012-08-17 22:47
1068,762,2012-08-17 22:48
574,1959,2012-08-17 22:48
381,2333,2012-08-17 22:49
816,535,2012-08-17 22:50
703,2555,2012-08-17 22:57
1057,1884,2012-08-17 23:04
684,1842,2012-08-17 23:05
381,2333,2012-08-17 23:12
214,2321,2012-08-17 23:12
547,3177,2012-08-17 23:12
547,250,2012-08-17 23:12
547,3290,2012-08-17 23:13
194,2052,2012-08-17 23:21
957,762,2012-08-17 23:24
260,2253,2012-08-17 23:25
900,120,2012-08-17 23:25
13,2950,2012-08-17 23:31
1000,4139,2012-08-17 23:31
827,1718,2012-08-17 23:33
24,4540,2012-08-17 23:34
784,237,2012-08-17 23:34
650,2789,2012-08-17 23:37
634,2797,2012-08-17 23:37
370,3349,2012-08-17 23:40
87,4521,2012-08-17 23:42
179,1801,2012-08-17 23:45
1048,1823,2012-08-17 23:45
63,5025,2012-08-17 23:48
142,4428,2012-08-17 23:51
343,987,2012-08-17 23:54
1048,2669,2012-08-18 00:00
900,619,2012-08-18 00:03
184,4696,2012-08-18 00:04
377,4033,2012-08-18 00:05
377,5131,2012-08-18 00:06
113,3424,2012-08-18 00:07
672,3543,2012-08-18 00:08
453,5081,2012-08-18 00:14
370,398,2012-08-18 00:14
765,3519,2012-08-18 00:18
260,598,2012-08-18 00:20
260,810,2012-08-18 00:20
877,1135,2012-08-18 00:24
827,398,2012-08-18 00:24
804,4544,2012-08-18 00:29
804,463,2012-08-18 00:30
849,3325,2012-08-18 00:32
827,4858,2012-08-18 00:42
829,4388,2012-08-18 00:46
13,2141,2012-08-18 00:48
38,4318,2012-08-18 00:52
522,2665,2012-08-18 00:53
587,547,2012-08-18 01:02
245,1544,2012-08-18 01:04
941,2759,2012-08-18 01:10
913,2295,2012-08-18 01:24
782,620,2012-08-18 01:26
101,1580,2012-08-18 01:28
916,3034,2012-08-18 01:28
998,2153,2012-08-18 01:30
843,228,2012-08-18 01:31
705,3696,2012-08-18 01:34
777,1460,2012-08-18 01:35
271,1365,2012-08-18 01:36
271,1213,2012-08-18 01:37
718,3774,2012-08-18 01:49
765,2906,2012-08-18 01:49
377,847,2012-08-18 01:57
852,3519,2012-08-18 02:01
220,4521,2012-08-18 02:03
1015,2972,2012-08-18 02:06
1065,4999,2012-08-18 02:06
109,429,2012-08-18 02:11
109,1134,2012-08-18 02:11
357,821,2012-08-18 02:14
982,4733,2012-08-18 02:17
982,377,2012-08-18 02:18
466,5090,2012-08-18 02:21
563,2450,2012-08-18 02:30
900,51,2012-08-18 02:32
498,3984,2012-08-18 02:37
988,1712,2012-08-18 02:38
642,1138,2012-08-18 02:39
411,3564,2012-08-18 02:49
1068,3796,2012-08-18 02:50
1068,1906,2012-08-18 02:53
144,584,2012-08-18 02:59
766,2636,2012-08-18 02:59
766,2745,2012-08-18 03:00
766,2636,2012-08-18 03:01
766,5094,2012-08-18 03:01
1068,22,2012-08-18 03:01
766,2636,2012-08-18 03:02
670,3930,2012-08-18 03:17
940,3261,2012-08-18 03:31
620,2779,2012-08-18 03:38
529,3594,2012-08-18 03:46
673,200,2012-08-18 03:49
322,313,2012-08-18 04:11
322,4480,2012-08-18 04:12
322,1311,2012-08-18 04:12
844,2997,2012-08-18 04:17
881,1474,2012-08-18 04:18
162,706,2012-08-18 04:21
466,901,2012-08-18 04:25
529,3231,2012-08-18 04:30
1009,1049,2012-08-18 04:30
731,3812,2012-08-18 04:40
852,2141,2012-08-18 04:50
377,2832,2012-08-18 04:53
852,2141,2012-08-18 05:00
520,4050,2012-08-18 05:08
520,4050,2012-08-18 05:08
520,2019,2012-08-18 05:21
238,2950,2012-08-18 05:29
520,3645,2012-08-18 05:45
861,1081,2012-08-18 05:46
21,1734,2012-08-18 05:51
322,3904,2012-08-18 05:52
322,1867,2012-08-18 05:53
322,432,2012-08-18 05:53
24,3788,2012-08-18 06:20
994,3588,2012-08-18 06:32
431,1711,2012-08-18 06:37
260,810,2012-08-18 06:41
650,2381,2012-08-18 06:45
994,2442,2012-08-18 06:52
886,568,2012-08-18 06:55
635,1314,2012-08-18 06:56
979,3756,2012-08-18 06:57
336,2783,2012-08-18 07:01
746,4653,2012-08-18 07:06
416,1097,2012-08-18 07:08
483,3133,2012-08-18 07:08
140,4362,2012-08-18 07:20
444,3276,2012-08-18 07:23
285,1448,2012-08-18 07:25
823,1143,2012-08-18 07:36
134,4214,2012-08-18 07:36
277,1708,2012-08-18 07:40
251,4449,2012-08-18 07:46
471,4236,2012-08-18 07:48
980,1175,2012-08-18 07:51
1021,746,2012-08-18 07:58
140,4248,2012-08-18 07:58
140,3452,2012-08-18 07:58
1021,5106,2012-08-18 08:02
265,2096,2012-08-18 08:06
144,2256,2012-08-18 08:08
462,213,2012-08-18 08:11
329,1957,2012-08-18 08:15
615,1197,2012-08-18 08:15
225,1446,2012-08-18 08:26
994,4368,2012-08-18 08:26
954,731,2012-08-18 08:30
954,2241,2012-08-18 08:31
604,5034,2012-08-18 08:32
971,4471,2012-08-18 08:35
533,1300,2012-08-18 08:37
813,3814,2012-08-18 08:38
656,57,2012-08-18 08:50
581,4243,2012-08-18 08:54
419,4905,2012-08-18 08:56
878,3028,2012-08-18 09:05
913,2550,2012-08-18 09:06
1,94,2012-08-18 09:07
82,1590,2012-08-18 09:09
9,2026,2012-08-18 09:09
813,2430,2012-08-18 09:14
467,895,2012-08-18 09:16
913,2028,2012-08-18 09:17
754,567,2012-08-18 09:20
813,3541,2012-08-18 09:21
312,3519,2012-08-18 09:25
464,4837,2012-08-18 09:25
377,4683,2012-08-18 09:29
